248098000,9143403,39.717,11.17083,161,163,86,2015-08-01 00:02:06,SIDER CAPRI,General Cargo,GABES
247285400,9504279,38.3006,12.59842,91,90,106,2015-08-01 00:02:07,TOTO BR,General Cargo,CROTONE
305245000,9435117,35.92275,16.1582,86,84,98,2015-08-01 00:02:07,BBC COLORADO,General Cargo,ISKENDERUN
244710882,9674921,40.49003,26.95809,69,68,104,2015-08-01 00:02:08,ZEALAND AMALIA,General Cargo,YUZHNY OPL
248361000,8511146,42.42094,29.40406,6,3,87,2015-08-01 00:02:09,HUSREV,General Cargo,BRAILA
376532000,9143594,39.61123,12.98506,125,122,88,2015-08-01 00:02:10,WATERWAY,General Cargo,CHIOGGIA
214182424,9071064,38.57255,25.75389,1,3,99,2015-08-01 00:02:10,ST.MARIA,General Cargo,GEMLIK
271002353,9187978,34.06381,27.70409,102,97,90,2015-08-01 00:02:10,SEHER II,General Cargo,ORDER
271000930,9414723,40.76851,29.54863,0,314,0,2015-08-01 00:02:11,KADIR KAPTAN 7,General Cargo,DILISKELESI-TURKEY
636012771,9371024,36.50465,14.39667,107,511,79,2015-08-01 00:02:11,SAXONA,General Cargo,TO ORDER
273358650,9403487,35.10438,23.85755,285,286,92,2015-08-01 00:02:11,GELIUS 2,General Cargo,MARGHERA(ITALY
244017000,9246906,37.57758,15.88553,214,210,67,2015-08-01 00:02:11,FRISIAN LADY,General Cargo,MALTA
271002090,7407219,40.83602,29.25279,324,511,52,2015-08-01 00:02:12,MEHMET AKIN,General Cargo,NULL
271043190,9598804,40.75993,28.00578,81,84,87,2015-08-01 00:02:13,DONAU EKSPRES II,General Cargo,HAYDARPASA
677042400,8116843,34.22271,22.64096,260,261,88,2015-08-01 00:02:14,AMAL NEPTUNE,General Cargo,MISRATAH
305826000,9559901,37.11987,11.99588,297,298,118,2015-08-01 00:02:15,THORCO AURORA,General Cargo,HUELVA
229940000,9364007,42.48675,15.80007,139,140,79,2015-08-01 00:02:15,SEA TRADER,General Cargo,ISKENDERUN
351429000,9508603,41.15702,17.41643,125,126,93,2015-08-01 00:02:15,ERGE,General Cargo,SKIKDA
248400000,9453614,39.12167,19.46123,149,145,92,2015-08-01 00:02:15,MEROVING,General Cargo,ROTA (TURKEY
256183000,9057317,39.79019,19.32167,151,149,72,2015-08-01 00:02:15,EREGLI,General Cargo,AMBARLI
620040000,8401523,35.80532,27.39482,155,159,110,2015-08-01 00:02:16,OSMAN PRINCE,General Cargo,ALEXANDRIA
246210000,9229087,37.25525,20.83995,317,323,124,2015-08-01 00:02:17,VOORNEDIEP,General Cargo,BRINDISI
312284000,8872801,38.00625,16.65931,38,34,96,2015-08-01 00:02:17,LUCKY JOY,General Cargo,CHIOGGIA
312772000,8418253,40.40921,10.86036,159,511,87,2015-08-01 00:02:18,ALI B,General Cargo,MISRATAH
240723000,7637668,40.09643,22.90476,344,345,84,2015-08-01 00:02:20,CALYPSO I,General Cargo,THESSALONIKI
341438000,9250397,40.96165,28.95734,240,240,122,2015-08-01 00:02:20,FITBURG,General Cargo,HAIFA
248573000,9081435,37.02442,27.06418,147,147,75,2015-08-01 00:02:20,VEGA II,General Cargo,TRIPOLI
271000829,9357078,40.96135,19.23195,200,200,112,2015-08-01 00:02:21,OSMAN DOGRUYOL,General Cargo,NEMRUT/TURKEY
244865000,9346691,39.45042,18.23495,219,219,90,2015-08-01 00:02:22,VELSERDIJK,General Cargo,POZZALLO
248864000,9045601,35.10121,29.25819,299,299,87,2015-08-01 00:02:22,MEHMET BEY,General Cargo,CONSTANTA
256291000,8609620,34.45081,21.80586,289,292,102,2015-08-01 00:02:23,BSLE TERESA,General Cargo,BARCELONA
271000192,8913332,40.72005,29.4787,353,511,1,2015-08-01 00:02:23,CAFER KALKAVAN,General Cargo,NULL
636015267,9229075,39.98533,26.06397,66,64,100,2015-08-01 00:02:23,VEERSEDIEP,General Cargo,LIMAS
518710000,8402864,40.007,25.97933,251,236,111,2015-08-01 00:02:23,UMAY,General Cargo,DAMMAM
305887000,9139323,38.25032,12.72698,82,81,74,2015-08-01 00:02:23,ADDI L.,General Cargo,RAVENNA
271002656,9424259,37.11172,27.11138,166,168,74,2015-08-01 00:02:24,TOLGA TOMBA,General Cargo,ISKENDERUN/TURKEY
357104000,9379480,38.67335,24.19634,120,119,89,2015-08-01 00:02:24,BOULIS,General Cargo,ORISTANO
676068000,8504181,42.38091,16.663,122,119,76,2015-08-01 00:02:24,MERMAID,General Cargo,GEMLIK
